Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude
Banjarabites,"Rolls, North Indian, Chinese, Beverages",500," Beta 1, Greater Noida",4,228,7033,https://www.zomato.com/ncr/banjarabites-beta-1-greater-noida,"Shop 5, AR Market, Near HDFC ATM, Rampur Jagir, Beta 1, Greater Noida",919990000000,28.48368776,77.50596832
Rotees n More,"North Indian, Chinese, Rolls, Momos, Mughlai",500," Jaipuria Plaza, Sector 26, Noida, Noida",4,303,2499,https://www.zomato.com/ncr/rotees-n-more-sector-45-noida,"Khasra 209, Village Sadarpur, Sector 45, Noida",919582000000,28.55168781,77.35484865
Mirch Masala Fast Food,"Chinese, Fast Food",400," Gaur City 1, Greater Noida",4,211,4816,https://www.zomato.com/ncr/mirch-masala-fast-food-gaur-city-1,"Shop 10, Lower Ground, City Plaza Market, Gaur City, 1 Greater Noida",919811000000,28.61462084,77.42723644
Spoon & Chopsticks,"Chinese, North Indian, Mughlai",600," Sector 63, Noida",4,256,2477,https://www.zomato.com/ncr/spoon-chopsticks-sector-63-noida,"C-226, C Block, Sector 63, Noida",919355000000,28.61640091,77.38714278
The Punjabi Story,"North Indian, Mughlai, Chinese, Desserts",600," Kalkaji, New Delhi",4,124,1372,https://www.zomato.com/ncr/the-punjabi-story-kalkaji-new-delhi,"A 231 & 232, Ground Floor, Kalkaji, New Delhi",919655000000,28.54316222,77.24980395
CURRYSUM,"North Indian, Mughlai, Chinese",500," Sector 56, Gurgaon",4,151,648,https://www.zomato.com/ncr/currysum-sector-56,"Shop 13, Sector 56, Gurgaon",919953000000,28.4285828,77.10013267
JD's Peezza,"Pizza, Fast Food, Beverages, Burger, Sandwich",450," Indirapuram, Ghaziabad",4,204,1384,https://www.zomato.com/ncr/jds-peezza-2-indirapuram-ghaziabad,"Shop 16A, Ground Floor, Lotus Plaza Market, Vaibhav Khand, Indirapuram, Ghaziabad",919891000000,28.63701105,77.36394838
Burger Stori,"Burger, Fast Food",450," Sector 43, Gurgaon",4,314,268,https://www.zomato.com/ncr/burger-stori-sector-43,"Global Foyer Mall, 2nd Floor, Golf Course Road, Sector 43, Gurgaon",919582000000,28.46054425,77.09516555
The Food Arena,"North Indian, Chinese, Fast Food, Rolls",500," Indirapuram, Ghaziabad",4,225,3635,https://www.zomato.com/ncr/the-food-arena-indirapuram-ghaziabad,"Near Axis Bank, Cloud 9 Exit Gate, P.K Road, Ahinsa Khand 2, Indirapuram, Ghaziabad",919891000000,28.646141,77.386108
RC Fresh Juice Bar & Food Point,"Burger, Fast Food, Beverages, Juices",300," Sector 7, Gurgaon",4,174,1123,https://www.zomato.com/ncr/rc-fresh-juice-bar-food-point-sector-7,"New Colony, Near Taneja Hospital, Sector 7, Gurgaon",919650000000,28.4647692,77.00791329
Lucy Shawarma & Snacks,"Lebanese, Fast Food",300," DLF Phase 3, Gurgaon",4,191,1945,https://www.zomato.com/ncr/lucy-shawarma-snacks-dlf-phase-3,"U 77/14, Basement, DLF Phase 3, Gurgaon",919959000000,28.49013012,77.09315825
Aapki Apni  Rasoi,"North Indian, Rolls, Chinese",400," Sector 71, Noida",4,308,628,https://www.zomato.com/ncr/aapki-apni-rasoi-sector-71-noida,"A-84, Sector 70, Near Sector 71, Noida",919154000000,28.59709051,77.38159932
Bhawna Food Corner,"North Indian, Chinese",400," Malviya Nagar, New Delhi",4,290,342,https://www.zomato.com/ncr/bhawna-food-corner-malviya-nagar-new-delhi,"E-10, Kalu Sarai, Near Vashisht House, Malviya Nagar, New Delhi",919810000000,28.54038422,77.20491048
The Big Fuzen,"Chinese, North Indian, Fast Food, Rolls",400," Greater Kailash 3 (GK3), New Delhi",4,133,910,https://www.zomato.com/ncr/the-big-fuzen-greater-kailash-gk-3-new-delhi,"Shop 18, Masjid Moth, Greater Kailash 3 (GK 3), New Delhi",917828000000,28.53754841,77.23918676
Kitchen Of Joy,"North Indian, Chinese, Kebab",500," Yusuf Sarai, New Delhi",4,127,450,https://www.zomato.com/ncr/kitchen-of-joy-yusuf-sarai-new-delhi,"Shop 5, Commercial Centre, Near Metro Station Gate 2, Yusuf Sarai, New Delhi",919700000000,28.55793902,77.20739286
Legend Cafe,"Italian, Fast Food",350," Gaur City 2, Greater Noida",4,153,461,https://www.zomato.com/ncr/legend-cafe-gaur-city-2-greater-noida,"Palm Olympia, Gaur City 2, Greater Noida",919990000000,28.61782728,77.42222549
Foodi Shoodi,"Fast Food, Beverages",300," IP Extension, New Delhi",4,185,101,https://www.zomato.com/ncr/foodi-shoodi-2-ip-extension-new-delhi,"C-37 LG, Shop 2, Madhu Vihar, IP Extension, New Delhi",917827000000,28.63504918,77.30327882
Picazzo,"Pizza, Italian, Continental, Fast Food, Desserts",300," Karol Bagh, New Delhi",4,180,448,https://www.zomato.com/ncr/picazzo-karol-bagh-new-delhi,"17/2864, 1st Floor, Beadonpura, Karol Bagh, New Delhi",917290000000,28.6505145,77.19129726
Punjabi Kitchen,"North Indian, Chinese, Mughlai",400," DLF Phase 3, Gurgaon",4,175,830,https://www.zomato.com/ncr/punjabi-kitchen-dlf-phase-3,"U 9/28, Sector 24, DLF Phase 3, Gurgaon",919999000000,28.49341244,77.09392034
Kick-S-Burger,"Burger, Sandwich, Wraps, Beverages, Fast Food",300," Alpha 2, Greater Noida",4,136,570,https://www.zomato.com/ncr/kick-s-burger-alpha-2-greater-noida,"House 335, I Block, 2nd Cross Street, Alpha 2, Greater Noida",919711000000,28.479211,77.521277
Khushboo Vaishno Corner,North Indian,400," Model Town 3, New Delhi",4,195,1129,https://www.zomato.com/ncr/khushboo-vaishno-corner-model-town-3,"468, Railway Road, Model Town 3, New Delhi",919651000000,28.70713547,77.17702691
The Lazy Diner,"North Indian, Mughlai, Biryani, Chinese, Beverages, Desserts",400," Malviya Nagar, New Delhi",4,136,359,https://www.zomato.com/ncr/the-lazy-diner-malviya-nagar-new-delhi,"90/63-A, Basement, Malviya Nagar, New Delhi",918800000000,28.53555052,77.21259736
Desi Hut,"North Indian, Chinese, Fast Food",350," Sector 31, Gurgaon",4,192,232,https://www.zomato.com/ncr/desi-hut-sector-31,"Shop 102, Ground Floor, Huda Market, Sector 31 A, Near Sector 31, Gurgaon",919877000000,28.45406235,77.05125444
Kathi Junction Company,"Rolls, Lebanese",200," Sector 62, Noida",4,113,674,https://www.zomato.com/ncr/kathi-junction-company-sector-62-noida,"Shop 10, Gautam Buddha Nagar, Opposite Bhagrati Apartment, Sector 62, Noida",919555000000,28.623998,77.370109
Chatore Nawab,"North Indian, Momos, Rolls, Chinese",500," Subhash Nagar, New Delhi",4,179,169,https://www.zomato.com/ncr/chatore-nawab-subhash-nagar-new-delhi,"Shop 2, 11/76, Subhash Nagar, New Delhi",919954000000,28.63699604,77.12105792
Bombay Sandwich Company,"Sandwich, Continental, Beverages, Desserts, Street Food",450," Udyog Vihar, Gurgaon",4,82,0,https://www.zomato.com/ncr/bombay-sandwich-company-1-udyog-vihar,"428 - 429, Road 2, Sector 20, Udyog Vihar, Gurgaon",917303000000,28.51097772,77.0900831
Desi Vdesi Kitchen,"North Indian, Chinese",500," Mayur Vihar Phase 1, New Delhi",4,122,7,https://www.zomato.com/ncr/desi-vdesi-kitchen-1-mayur-vihar-new-delhi,"3/4, Main Bazar, Adarsh Maholla, Mayur Vihar Phase 1, New Delhi",917683000000,28.61072183,77.29068149
Shudh - Pure Veg Restaurant,"North Indian, Chinese",400," DLF Phase 1, Gurgaon",4,103,44,https://www.zomato.com/ncr/shudh-pure-veg-restaurant-dlf-phase-1,"Shop 9 & 10, Upper Ground Floor, JS Tower, Sikanderpur Market, DLF Phase 1, Gurgaon",Not available for this place,28.48231331,77.09680002
The Pizza Factory,"Pizza, Fast Food, Beverages",300," Sector 53, Gurgaon",4,124,32,https://www.zomato.com/ncr/the-pizza-factory-sector-53,"Plot 1605, Sarasvati Kunj, Sector 53, Gurgaon",919555000000,28.4347602,77.0961676
Curry Gone Crazy,North Indian,550," South City 1, Gurgaon",4,60,49,https://www.zomato.com/ncr/curry-gone-crazy-south-city-1,"Shop 14, PGM Plaza, Opposite Mayom Hospital, South City 1, Gurgaon",919774000000,28.45832824,77.06288349
Smile Tadka House,"North Indian, Mughlai",300," Uttam Nagar, New Delhi",4,42,75,https://www.zomato.com/ncr/smile-tadka-house-uttam-nagar-new-delhi,"B 207, Hastsal Road, Near Police Station, Uttam Nagar, New Delhi",919312000000,28.62538672,77.06467588
The Maghico Food Service,North Indian,500," DLF Phase 3, Gurgaon",4,270,8238,https://www.zomato.com/ncr/the-maghico-food-service-dlf-phase-3,"U 77/14, Basement, DLF Phase 3, Gurgaon",918178000000,28.49013012,77.09315825
Desi We Desi,"North Indian, Chinese",500," Sector 14, Gurgaon",4,157,52,https://www.zomato.com/ncr/desi-we-desi-sector-14,"Shop 3, Huda Market, Sector 14, Gurgaon",917504000000,28.47306476,77.04862352
D-11 Foods,North Indian,400," Gaur City 1, Greater Noida",4,182,53,https://www.zomato.com/ncr/d-11-foods-gaur-city-1-greater-noida,"5, Lower Ground Floor, City Plaza, Gaur City 1, Greater Noida",919872000000,28.61505144,77.42727265
Mughalistan Foods,"Mughlai, North Indian",600," Gaur City 1, Greater Noida",4,94,478,https://www.zomato.com/ncr/mughalistan-foods-1-gaur-city-1-greater-noida,"Shop 27, Lower Ground, City Plaza, Gaur City 1, Greater Noida",919772000000,28.61511913,77.42760759
Nagaland Old,"Chinese, Naga, Momos, Beverages",800," Dilli Haat, INA, New Delhi",4,314,0,https://www.zomato.com/ncr/nagaland-old-ina-new-delhi,"Stall 16, Dilli Haat, INA, New Delhi",911125000000,28.57309769,77.20648728
Creamy Fun Laxmi Ice Cream,"Ice Cream, Desserts",200," Delhi University-GTB Nagar, New Delhi",4,297,37,https://www.zomato.com/ncr/creamy-fun-laxmi-ice-cream-delhi-university-gtb-nagar-new-delhi,"H2, Hudson Line, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",911127000000,28.69692294,77.20455408
Noodle Oodle,"Chinese, Asian",700," Ashok Vihar Phase 2, New Delhi",4,199,3647,https://www.zomato.com/ncr/noodle-oodle-ashok-vihar-phase-2-new-delhi,"Shop 14, Krown Complex, Local Shopping Centre, Ashok Vihar Phase 2, New Delhi",911147000000,28.69612153,77.17939664
"Om Bikaner Sweets, Bakery & Restaurant","North Indian, Fast Food, Mithai, Desserts",350," Chhatarpur, New Delhi",4,480,6469,https://www.zomato.com/ncr/om-bikaner-sweets-bakery-restaurant-chhatarpur-new-delhi,"Near Nanda Hospital, Chattarpur Main Road, Chhatarpur, New Delhi",918899000000,28.49796197,77.18495853
Mr Singh's Tandoori Hut,"North Indian, Chinese, Seafood, Mughlai, Fast Food",600," NIT, Faridabad",4,446,10600,https://www.zomato.com/ncr/mr-singhs-tandoori-hut-nit-faridabad,"5/D/110, Opposite Bijli Board, NIT, Faridabad",911294000000,28.39883431,77.30431113
4U,"North Indian, Chinese, Fast Food",450," Sector 72, Noida",4,455,9941,https://www.zomato.com/ncr/4u-sector-72-noida,"Amrapali Princely Estate, Sector 72, Noida",919991000000,28.56633915,77.38171432
Shudh Vaishno Shanker Dhaba,"North Indian, Rolls",350," Paschim Vihar, New Delhi",4,336,10700,https://www.zomato.com/ncr/shudh-vaishno-shanker-dhaba-paschim-vihar-new-delhi,"Shop 163, A-6, LSC DDA Market, Paschim Vihar, New Delhi",919717000000,28.67497117,77.10674666
Kaka's Chicken,"North Indian, Mughlai, Biryani, Rolls",600," Sector 56, Gurgaon",4,105,387,https://www.zomato.com/ncr/kakas-chicken-sector-56,"Shop 12, More Market, Sector 56, Gurgaon",919818000000,28.4280448,77.099659
Chai Mantra,"Chinese, Fast Food, Beverages, Burger, Tea, Street Food",500," Laxmi Nagar, New Delhi",4,611,10700,https://www.zomato.com/ncr/chai-mantra-laxmi-nagar-new-delhi,"2-A, First Floor, Vijay Block, Mandawali Fazal Pur, Laxmi Nagar, New Delhi",918007000000,28.63432675,77.28273343
South Store,South Indian,400," Sector 14, Gurgaon",4,283,5911,https://www.zomato.com/ncr/south-store-sector-14,"Shop 155, 157, 169, Sector 14, Gurgaon",911242000000,28.474274,77.0474457
Defence Bakery,"Bakery, Fast Food",400," Sector 41, Noida",4,237,692,https://www.zomato.com/ncr/defence-bakery-sector-41-noida,"30, C Block Market, Sector 41, Noida",911204000000,28.56897425,77.36195248
Dilli Sweets,"North Indian, Mithai, Chinese, Fast Food",350," Shalimar Bagh, New Delhi",4,322,1083,https://www.zomato.com/ncr/dilli-sweets-shalimar-bagh,"A 10, Sarai Pipal Thalla, Near Metro Pillar 99, Adarsh Nagar, Shalimar Bagh, New Delhi",919870000000,28.7188313,77.16877911
My Spice Kitchen,"North Indian, Mughlai, Biryani, Bengali",750," Chittaranjan Park, New Delhi",4,811,9662,https://www.zomato.com/ncr/my-spice-kitchen-chittaranjan-park-new-delhi,"Shop 145, Market 1, Chittaranjan Park, New Delhi",919910000000,28.54026906,77.24889569
Arabian Nites,Lebanese,400," Basant Lok Market, Vasant Vihar, New Delhi",4,430,4688,https://www.zomato.com/ncr/arabian-nites-vasant-vihar-new-delhi,"59, Basant Lok Market, Vasant Vihar, New Delhi",911126000000,28.55743192,77.1638985
Dominick Pizza,Pizza,500," Gaur City 2, Greater Noida",4,3,64,https://www.zomato.com/ncr/dominick-pizza-gaur-city-2-greater-noida,"8, 1st Floor, Bhavishya India Tower, Opposite 10th Avenue, Gaur City 2, Greater Noida",917528000000,28.6184508,77.4274621
Taste Of Dilli,"Chinese, North Indian, Momos",500," Harsha Mall, Alpha 1, Greater Noida, Greater Noida",4,579,20600,https://www.zomato.com/ncr/taste-of-dilli-alpha-1-greater-noida,"G6, Harsha Mall, Commercial Belt, Near Kotak Mahindra Bank, Alpha 1, Greater Noida",919651000000,28.47197841,77.51281332
Shimla Dhaba,"North Indian, Chinese, Mughlai, Kebab",600," Naraina, New Delhi",4,498,9593,https://www.zomato.com/ncr/shimla-dhaba-naraina-new-delhi,"34, Community Center, Phase 1, Industrial Area, Naraina, New Delhi",911148000000,28.63188457,77.13759441
Birds On A Wire,"Fast Food, Beverages",300," Prashant Vihar, New Delhi",4,236,205,https://www.zomato.com/ncr/birds-on-a-wire-prashant-vihar-new-delhi,"A-53, Opposite Lancer Convent School, Prashant Vihar, New Delhi",918861000000,28.71021254,77.13408709
Manoranjan,"Chinese, Continental, North Indian",500," Sector 5, Gurgaon",4,294,25,https://www.zomato.com/ncr/manoranjan-sector-5,"631/4/1, Railway Road, Near Chintpurni Mandir, Sector 5, Gurgaon",920000000000,28.48155063,77.02117514
The King Of Pizza,"Pizza, Fast Food",450," Sector 49, Noida",4,433,9211,https://www.zomato.com/ncr/the-king-of-pizza-sector-49-noida,"Near Metro Station, Barola, Sector 49, Noida",919316000000,28.56529027,77.37713579
Curry Singh Kitchens,North Indian,600," South City 2, Gurgaon",4,216,233,https://www.zomato.com/ncr/curry-singh-kitchens-south-city-2,"DG-01-02, Rodeo Drive, South City 2, Gurgaon",919822000000,28.41980931,77.05157999
Zaika-e-Lucknow,"Mughlai, Rolls",400," Panchsheel Square Mall, Crossing Republik, Ghaziabad",4,328,10500,https://www.zomato.com/ncr/zaika-e-lucknow-crossing-republik-ghaziabad,"Panchsheel Square Mall, Crossing Republik, Ghaziabad",918800000000,28.63079132,77.43437782
Health Freak's Cafe,"Healthy Food, Salad",400," Sector 28, Faridabad",4,195,1894,https://www.zomato.com/ncr/health-freaks-cafe-sector-28-faridabad,"183/1, Link Road, Sector 28, Faridabad",919891000000,28.43021004,77.31610749
Kuldeep Paranthe Wala,North Indian,250," Yusuf Sarai, New Delhi",4,187,4435,https://www.zomato.com/ncr/kuldeep-paranthe-wala-yusuf-sarai-new-delhi,"46/16, Near Gate 1, Green Park Metro Station, Yusuf Sarai, New Delhi",919873000000,28.55994414,77.20740996
Keventers - Milkshakes & Ice Creams,"Beverages, Desserts, Ice Cream",400," DLF Mall of India, Sector 18,  Noida, Noida",4,329,2155,https://www.zomato.com/ncr/keventers-milkshakes-ice-creams-sector-18-noida,"DLF Mall of India, Sector 18, Noida",911207000000,28.5672985,77.3210974
Pandit Ji Ka Dhaba,North Indian,350," Rohini, New Delhi",4,515,2794,https://www.zomato.com/ncr/pandit-ji-ka-dhaba-rohini-new-delhi,"Shop R-18, Phase 1, Budh Vihar, Rohini, New Delhi",919972000000,28.70741719,77.08952185
Caribbean Pizza,"Pizza, Fast Food, Ice Cream",500," Sohna Road, Gurgaon",4,192,1132,https://www.zomato.com/ncr/caribbean-pizza-sohna-road,"Shop 211, Raheja Mall, Sector 47, Sohna Road, Gurgaon",911166000000,28.4233928,77.03953017
Bo Tai - Switch,"Asian, Thai, Chinese, Pizza",2500," Parliament Street, New Delhi",3.9,153,0,https://www.zomato.com/ncr/bo-tai-switch-parliament-street-new-delhi,"19, Ashoka Road, Parliament Street, New Delhi",919206000000,28.62099294,77.21817273
Evergreen Sweet House,"Continental, South Indian, North Indian, Chinese, Street Food, Ice Cream, Beverages",500," Green Park, New Delhi",3.9,2145,14,https://www.zomato.com/ncr/evergreen-sweet-house-green-park-new-delhi,"S-29 &30, Main Market, Green Park, New Delhi",911127000000,28.55646394,77.20225878
1 Oak Cafe & Bar,"Continental, Italian, Chinese, North Indian",1600," Defence Colony, New Delhi",3.9,1647,626,https://www.zomato.com/ncr/1-oak-cafe-bar-defence-colony-new-delhi,"Moolchand Flyover Complex, Defence Colony, New Delhi",919599000000,28.56657324,77.2338086
Cafe StayWoke,"Continental, Fast Food, Beverages",1500," Golf Course Extension, Gurgaon",3.9,103,0,https://www.zomato.com/ncr/cafe-staywoke-golf-course-extension,"Ground Floor, Worldmark, Sector 65, Near Golf Course Extension, Gurgaon",919818000000,28.3974,77.072
Saga - Cuisines Of India,"Modern Indian, North Indian, Desserts, Mughlai",3000," Golf Course Road, Gurgaon",3.9,66,0,https://www.zomato.com/ncr/saga-cuisines-of-india-golf-course-road,"Vatika Atrium, Golf Course Road, Gurgaon",917429000000,28.43991338,77.10187289
Tera Vita,"Continental, Italian",1200," Khan Market, New Delhi",3.9,216,14,https://www.zomato.com/ncr/tera-vita-khan-market-new-delhi,"11, 1st Floor, Khan Market, New Delhi",919874000000,28.59982463,77.22639162
Unwind by Amuse House,"North Indian, Chinese, Continental, Italian",1800," Khel Gaon Marg, New Delhi",3.9,292,2,https://www.zomato.com/ncr/unwind-by-amuse-house-khel-gaon-marg-new-delhi,"1st Floor, Ansal Plaza, C Block, Khel Gaon Marg, New Delhi",918449000000,28.5623424,77.222425
Cafe Reed,"North Indian, Continental, Bakery, Desserts, Asian, Ice Cream, Beverages",1700," Two Horizon Center, Golf Course Road, Gurgaon",3.9,160,43,https://www.zomato.com/ncr/cafe-reed-golf-course-road,"1st Floor, Two Horizon Center, DLF Phase 5, Golf Course Road, Gurgaon",919959000000,28.45102672,77.09725834
Angooor,"North Indian, Continental, Asian, Italian, Beverages",1200," Punjabi Bagh, New Delhi",3.9,199,0,https://www.zomato.com/ncr/angooor-punjabi-bagh-new-delhi,"42, 3rd Floor, NWA Club Road, Punjabi Bagh West, Near Punjabi Bagh, New Delhi",919089000000,28.66678712,77.11993709
Harajuku Tokyo Cafe,"Cafe, Japanese, Sushi, Desserts, Asian",800," Select Citywalk Mall, Saket, New Delhi",3.9,154,200,https://www.zomato.com/ncr/harajuku-tokyo-cafe-saket-new-delhi,"F-40, First Floor, Select City Walk Mall, Saket, New Delhi",919561000000,28.52908337,77.21828382
Moets Curry Leaf,"North Indian, Mughlai, Biryani, Rolls, Desserts, Seafood",1500," Defence Colony Main Market, Defence Colony, New Delhi",3.9,378,1762,https://www.zomato.com/ncr/moets-curry-leaf-defence-colony-new-delhi,"50, Defence Colony Market, Near Defence Colony, New Delhi",919319000000,28.57332265,77.23078139
Mesa Wine Bistro,"European, Continental, Salad, Italian",1500," Worldmark 3, Aerocity, New Delhi",3.9,126,4,https://www.zomato.com/ncr/mesa-wine-bistro-1-aerocity-new-delhi,"Worldmark 3, Aerocity, New Delhi",918860000000,28.551939,77.121692
The Art House Restaurant,"Cafe, Continental, Kebab, Asian, North Indian, Fast Food, Beverages",1800," Connaught Place, New Delhi",3.9,868,44,https://www.zomato.com/ncr/the-art-house-restaurant-connaught-place-new-delhi,"N 35, Ground Floor, Connaught Circus, Block N, Connaught Place, New Delhi",919811000000,28.63042318,77.22128369
Empress Delhi,"North Indian, Chinese, Continental, Mughlai",800," Rajouri Garden, New Delhi",3.9,240,40,https://www.zomato.com/ncr/empress-delhi-rajouri-garden-new-delhi,"B 28, Vishal Enclave, Rajouri Garden, New Delhi",911141000000,28.65345847,77.11850747
Rooftop - The View,"North Indian, South Indian, Continental, Italian, Asian, Desserts, Beverages",2800," Kaushambi, Ghaziabad",3.9,130,0,https://www.zomato.com/ncr/rooftop-the-view-kaushambi-ghaziabad,"Plot CK 2, Sector 14, Kaushambi, Ghaziabad",918744000000,28.63968704,77.32615303
The Tandoori Village,"North Indian, Mughlai, Italian, Chinese, Beverages",1500," Sector 18, Noida",3.9,491,127,https://www.zomato.com/ncr/the-tandoori-village-sector-18-noida,"J 57, 1st Floor, Sector 18, Noida",911205000000,28.56875841,77.32412998
Altogether Experimental A.T.E,"Cafe, Continental, Healthy Food, Desserts, Beverages",1400," Saket, New Delhi",3.9,92,93,https://www.zomato.com/ncr/altogether-experimental-a-t-e-saket-new-delhi,"Plot 2, Khasra 264, Westend Marg, Saidulajab, Saket, New Delhi",+91 8068974493,28.51815313,77.19799038
